bathrooms,bedrooms,building_name,building_number,date,price,region,square_feet,unit,url,price_per_square_foot,year
2.0,2.0,Savoy,24,2012-09-05,260000.0,Arts District,1042.0,378,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=P797896MR,249.5201535508637,2012
1.0,1.0,Savoy,24,2012-08-15,270000.0,Arts District,735.0,139,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12-612903,367.3469387755102,2012
2.0,2.0,Savoy,24,2012-07-27,330000.0,Arts District,1042.0,307,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12-580323,316.69865642994245,2012
2.0,2.0,Savoy,24,2012-07-26,317890.0,Arts District,1042.0,107,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12-577551,305.0767754318618,2012
2.0,2.0,Savoy,24,2012-07-20,290000.0,Arts District,1042.0,304,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=11-516471,278.3109404990403,2012
1.0,1.0,Savoy,24,2012-07-06,273000.0,Arts District,899.0,310,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12-602121,303.67074527252504,2012
1.0,1.0,Savoy,24,2012-06-26,260000.0,Arts District,908.0,263,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=P802730MR,286.3436123348018,2012
2.0,2.0,Savoy,24,2012-06-21,330000.0,Arts District,1186.0,402,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12160647IT,278.24620573355816,2012
2.0,2.0,Savoy,24,2012-05-01,299000.0,Arts District,1042.0,302,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12-581509,286.9481765834933,2012
1.0,1.0,Savoy,24,2012-04-05,230699.0,Arts District,735.0,231,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=I11135677MR,313.87619047619046,2012
2.0,2.0,Savoy,24,2012-03-31,333000.0,Arts District,1186.0,466,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=11-535975,280.77571669477237,2012
1.0,1.0,Savoy,24,2012-03-23,207000.0,Arts District,735.0,318,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12155967IT,281.6326530612245,2012
1.0,0.0,Savoy,24,2012-03-21,185000.0,Arts District,519.0,471,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12-583075,356.45472061657034,2012
2.0,2.0,Savoy,24,2012-03-12,261000.0,Arts District,1000.0,324,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=H12018783MR,261.0,2012
1.0,1.0,Savoy,24,2012-03-09,205000.0,Arts District,735.0,252,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=11-506281,278.91156462585036,2012
1.0,1.0,Savoy,24,2012-02-28,215000.0,Arts District,735.0,335,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=F11147418CN,292.5170068027211,2012
2.0,2.0,Savoy,24,2012-02-24,309900.0,Arts District,1042.0,261,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=11-498689,297.4088291746641,2012
1.0,1.0,Savoy,24,2012-02-09,231000.0,Arts District,760.0,376,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=11-564419,303.94736842105266,2012
1.0,1.0,Savoy,24,2012-02-01,250000.0,Arts District,760.0,476,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=11-559041,328.94736842105266,2012
2.0,2.0,Savoy,24,2012-01-31,330000.0,Arts District,1186.0,428,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=F11114028CN,278.24620573355816,2012
1.0,1.0,Savoy,24,2012-01-24,225000.0,Arts District,735.0,352,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=P785296MR,306.1224489795918,2012
2.0,2.0,Savoy,24,2012-01-19,300000.0,Arts District,1042.0,316,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=11-506109,287.90786948176583,2012
1.0,1.0,Savoy,24,2012-01-11,240000.0,Arts District,870.0,435,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=11-549571,275.86206896551727,2012
2.0,2.0,Savoy,24,2011-12-30,352000.0,Arts District,1000.0,424,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=P802812MR,352.0,2011
1.0,1.0,Savoy,24,2011-12-14,260000.0,Arts District,870.0,412,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=11-563187,298.85057471264366,2011
2.0,2.0,Savoy,24,2011-12-01,303552.0,Arts District,1042.0,359,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=11-530285,291.31669865642993,2011
1.0,1.0,Savoy,24,2011-11-25,241000.0,Arts District,874.0,241,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=11-538589,275.7437070938215,2011
1.0,0.0,Savoy,24,2011-11-21,188000.0,Arts District,519.0,225,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=F11088863CN,362.2350674373796,2011
1.0,0.0,Savoy,24,2011-11-07,183800.0,Arts District,519.0,447,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=11-539679,354.14258188824664,2011
1.0,1.0,Savoy,24,2011-10-25,239000.0,Arts District,792.0,303,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=10-494075,301.7676767676768,2011
2.0,2.0,Savoy,24,2011-10-21,300000.0,Arts District,1042.0,115,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=11-529873,287.90786948176583,2011
1.0,1.0,Savoy,24,2011-10-19,289000.0,Arts District,908.0,463,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=11-542539,318.2819383259912,2011
2.0,2.0,Savoy,24,2011-10-14,300000.0,Arts District,1042.0,170,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=10-438903,287.90786948176583,2011
2.0,2.0,Savoy,24,2011-10-06,345000.0,Arts District,1186.0,415,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=P778732MR,290.893760539629,2011
1.0,1.0,Savoy,24,2011-10-05,220000.0,Arts District,735.0,113,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=10-497279,299.31972789115645,2011
1.0,1.0,Savoy,24,2011-09-27,233000.0,Arts District,874.0,330,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=R1105047MR,266.5903890160183,2011
2.0,2.0,Savoy,24,2011-09-06,385000.0,Arts District,1186.0,434,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=09-375749,324.6205733558179,2011
1.0,1.0,Savoy,24,2011-08-30,239000.0,Arts District,735.0,235,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=M11083190MR,325.1700680272109,2011
2.0,2.0,Savoy,24,2011-08-15,285000.0,Arts District,1042.0,121,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=Y1103234MR,273.51247600767755,2011
1.0,1.0,Savoy,24,2011-08-02,205000.0,Arts District,735.0,106,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=11-506267,278.91156462585036,2011
1.0,1.0,Savoy,24,2011-07-17,211000.0,Arts District,735.0,206,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=F11029350CN,287.0748299319728,2011
2.0,2.0,Savoy,24,2011-07-11,323000.0,Arts District,1042.0,374,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=R1006606MR,309.98080614203457,2011
2.0,3.0,Savoy,24,2011-07-11,320000.0,Arts District,1213.0,109,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=11-531741,263.80873866446825,2011
1.0,1.0,Savoy,24,2011-07-08,218000.0,Arts District,735.0,257,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=10-433241,296.5986394557823,2011
1.0,2.0,Savoy,24,2011-06-28,258000.0,Arts District,908.0,417,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=10-495507,284.1409691629956,2011
1.0,0.0,Savoy,24,2011-06-13,186400.0,Arts District,519.0,444,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=11-519561,359.1522157996146,2011
1.0,1.0,Savoy,24,2011-06-10,230000.0,Arts District,735.0,380,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=P775669MR,312.9251700680272,2011
1.0,1.0,Savoy,24,2011-05-16,277000.0,Arts District,870.0,473,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=11-505393,318.39080459770116,2011
1.0,1.0,Savoy,24,2011-05-12,229000.0,Arts District,870.0,464,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=11-501551,263.2183908045977,2011
2.0,2.0,Savoy,24,2011-05-09,365000.0,Arts District,1186.0,438,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=11-498329,307.7571669477234,2011
2.0,2.0,Savoy,24,2011-04-26,325000.0,Arts District,1042.0,222,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=22145967IT,311.90019193857967,2011
2.0,3.0,Savoy,24,2011-04-08,355000.0,Arts District,1213.0,323,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=P773792MR,292.66281945589446,2011
2.0,3.0,Savoy,24,2011-03-30,330000.0,Arts District,1213.0,367,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=10-497331,272.0527617477329,2011
1.0,1.0,Savoy,24,2011-01-31,265000.0,Arts District,910.0,255,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=09-412717,291.2087912087912,2011
1.0,1.0,Savoy,24,2011-01-26,281000.0,Arts District,870.0,427,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=10-482969,322.98850574712645,2011
1.0,2.0,Savoy,24,2011-01-07,285000.0,Arts District,908.0,275,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=P718302MR,313.87665198237886,2011
1.0,1.0,Shy Barry Grand,59,2018-07-02,455000.0,Historic Core,670.0,1022,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=18-342022,679.1044776119403,2018
1.0,1.0,Shy Barry Grand,59,2018-05-14,385000.0,Historic Core,860.0,307,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=18-328914,447.6744186046512,2018
1.0,1.0,Shy Barry Grand,59,2018-04-16,349000.0,Historic Core,500.0,1121,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=18-307050,698.0,2018
1.0,1.0,Shy Barry Grand,59,2018-04-11,498000.0,Historic Core,800.0,906,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=18-303168,622.5,2018
1.0,1.0,Shy Barry Grand,59,2018-03-28,452000.0,Historic Core,650.0,719,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=18-310584,695.3846153846154,2018
1.0,1.0,Shy Barry Grand,59,2018-03-21,400000.0,Historic Core,650.0,619,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-298638,615.3846153846154,2018
1.0,1.0,Shy Barry Grand,59,2018-03-13,490000.0,Historic Core,940.0,610,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=CV18007645MR,521.2765957446809,2018
1.0,1.0,Shy Barry Grand,59,2018-02-26,445000.0,Historic Core,650.0,419,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=SR18011244CN,684.6153846153846,2018
1.0,0.0,Shy Barry Grand,59,2017-12-29,547000.0,Historic Core,890.0,1012,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-283152,614.6067415730337,2017
1.0,1.0,Shy Barry Grand,59,2017-12-21,348000.0,Historic Core,500.0,921,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-280502,696.0,2017
1.0,1.0,Shy Barry Grand,59,2017-11-07,415000.0,Historic Core,660.0,213,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-262450,628.7878787878788,2017
1.0,1.0,Shy Barry Grand,59,2017-09-01,365000.0,Historic Core,610.0,608,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-242706,598.360655737705,2017
1.0,1.0,Shy Barry Grand,59,2017-08-18,425000.0,Historic Core,670.0,319,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=SR17156267CN,634.3283582089553,2017
1.0,0.0,Shy Barry Grand,59,2017-08-01,330000.0,Historic Core,470.0,524,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-241108,702.1276595744681,2017
1.0,1.0,Shy Barry Grand,59,2017-07-28,426000.0,Historic Core,670.0,516,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-242974,635.820895522388,2017
1.0,1.0,Shy Barry Grand,59,2017-07-27,492000.0,Historic Core,980.0,923,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-242136,502.0408163265306,2017
1.0,1.0,Shy Barry Grand,59,2017-07-17,379000.0,Historic Core,520.0,226,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=SR17066280CN,728.8461538461538,2017
1.0,1.0,Shy Barry Grand,59,2017-07-05,405000.0,Historic Core,670.0,605,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-230274,604.4776119402985,2017
1.0,1.0,Shy Barry Grand,59,2017-06-28,314895.0,Historic Core,470.0,824,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-220276,669.9893617021277,2017
1.0,1.0,Shy Barry Grand,59,2017-05-22,390000.0,Historic Core,520.0,626,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=SR17072670CN,750.0,2017
1.0,1.0,Shy Barry Grand,59,2017-05-02,350000.0,Historic Core,590.0,620,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-209016,593.2203389830509,2017
1.0,1.0,Shy Barry Grand,59,2017-02-28,340000.0,Historic Core,590.0,1020,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-185074,576.271186440678,2017
1.0,1.0,Shy Barry Grand,59,2017-02-28,505000.0,Historic Core,990.0,515,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=SR16759879CN,510.1010101010101,2017
1.0,1.0,Shy Barry Grand,59,2017-01-20,395000.0,Historic Core,660.0,713,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=SR16752851CN,598.4848484848485,2017
1.0,1.0,Shy Barry Grand,59,2016-11-10,465000.0,Historic Core,890.0,914,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-160438,522.4719101123595,2016
1.0,1.0,Shy Barry Grand,59,2016-10-07,450000.0,Historic Core,770.0,917,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-142880,584.4155844155844,2016
1.0,1.0,Shy Barry Grand,59,2016-09-06,355000.0,Historic Core,660.0,1013,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-141968,537.8787878787879,2016
1.0,1.0,Shy Barry Grand,59,2016-07-15,390000.0,Historic Core,670.0,705,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-111634,582.0895522388059,2016
1.0,1.0,Shy Barry Grand,59,2016-06-29,416000.0,Historic Core,940.0,1110,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-128944,442.5531914893617,2016
1.0,1.0,Shy Barry Grand,59,2016-05-24,390000.0,Historic Core,710.0,925,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-981523,549.2957746478874,2016
1.0,1.0,Shy Barry Grand,59,2016-05-11,305000.0,Historic Core,650.0,509,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=PW16024731MR,469.2307692307692,2016
1.0,1.0,Shy Barry Grand,59,2016-03-25,372500.0,Historic Core,670.0,1022,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-912215,555.9701492537314,2016
1.0,1.0,Shy Barry Grand,59,2016-02-09,451000.0,Historic Core,960.0,1101,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=PW15233398MR,469.7916666666667,2016
1.0,1.0,Shy Barry Grand,59,2015-11-05,352000.0,Historic Core,590.0,920,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-921975,596.6101694915254,2015
1.0,1.0,Shy Barry Grand,59,2015-10-27,386500.0,Historic Core,800.0,906,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-924425,483.125,2015
1.0,1.0,Shy Barry Grand,59,2015-09-25,550000.0,Historic Core,1215.0,1018,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=OC15157998MR,452.67489711934155,2015
1.0,2.0,Shy Barry Grand,59,2015-09-03,582000.0,Historic Core,1218.0,618,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=SR15117585CN,477.83251231527095,2015
1.0,1.0,Shy Barry Grand,59,2015-08-24,425000.0,Historic Core,960.0,414,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-924567,442.7083333333333,2015
1.0,1.0,Shy Barry Grand,59,2015-07-29,340000.0,Historic Core,820.0,911,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-919909,414.6341463414634,2015
1.0,1.0,Shy Barry Grand,59,2015-07-17,650000.0,Historic Core,1215.0,1118,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=SR15129747CN,534.9794238683128,2015
1.0,1.0,Shy Barry Grand,59,2015-06-23,380000.0,Historic Core,670.0,805,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-899731,567.1641791044776,2015
1.0,1.0,Shy Barry Grand,59,2015-04-23,350000.0,Historic Core,830.0,1103,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=SB14211236MR,421.68674698795184,2015
1.0,1.0,Shy Barry Grand,59,2015-03-19,385000.0,Historic Core,800.0,1006,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-877449,481.25,2015
1.0,1.0,Shy Barry Grand,59,2015-03-04,425000.0,Historic Core,960.0,814,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-821597,442.7083333333333,2015
